label,text
Not_Fraud,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.
Not_Fraud,Are you still getting the goods.
Not_Fraud,And maybe some pressies
Not_Fraud,"Yeah I am, so I'll leave maybe 7ish?"
Not_Fraud,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.
Not_Fraud,You in your room? I need a few
Not_Fraud,I dont want to hear anything
Not_Fraud,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..
Not_Fraud,Ultimately tor motive tui achieve korli.
Not_Fraud,From 5 to 2 only my work timing.
Not_Fraud,Û_ and donÛ÷t worry weÛ÷ll have finished by march Û_ ish!
Not_Fraud,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel"
Fraud,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
Fraud,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.
Not_Fraud,Now thats going to ruin your thesis!
Not_Fraud,In sch but neva mind u eat 1st lor..
Not_Fraud,Hey whats up? U sleeping all morning?
Not_Fraud,Erm. I thought the contract ran out the4th of october.
Not_Fraud,I dunno until when... Lets go learn pilates...
Fraud,U are subscribed to the best Mobile Content Service in the UK for å£3 per ten days until you send STOP to 83435. Helpline 08706091795.
Not_Fraud,Yup i'm elaborating on the safety aspects and some other issues..
Fraud,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs å£1.50 each"
Not_Fraud,"Goodmorning, today i am late for 1hr."
Not_Fraud,Hi happy birthday. Hi hi hi hi hi hi hi
Not_Fraud,I will be outside office take all from there
Not_Fraud,If you don't respond imma assume you're still asleep and imma start calling n shit
Not_Fraud,"Aight, see you in a bit"
Not_Fraud,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:)
Fraud,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
Not_Fraud,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.
Not_Fraud,Still work going on:)it is very small house.
Not_Fraud,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?"
Not_Fraud,Tmr timin still da same wat cos i got lesson until 6...
Not_Fraud,"ThatÛ÷s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!"
Not_Fraud,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans
Not_Fraud,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say..."
Not_Fraud,Okie... Thanx...
Not_Fraud,"Gosh that , what a pain. Spose I better come then."
Not_Fraud,"As usual..iam fine, happy &amp; doing well..:)"
Not_Fraud,Okie
Not_Fraud,So when you gonna get rimac access 
Not_Fraud,"\Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?\"""""
Not_Fraud,You call times job today ok umma and ask them to speed up
Not_Fraud,"\HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!\"""""
Not_Fraud,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE
Not_Fraud,:-) yeah! Lol. Luckily i didn't have a starring role like you!
Not_Fraud,Hello madam how are you ?
Not_Fraud,"Awesome, text me when you're restocked"
Fraud,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a å£250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstopå£1.50/week
Not_Fraud,Yes. It's all innocent fun. O:-)
Not_Fraud,Thanks for sending this mental ability question..
Not_Fraud,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know."
Not_Fraud,2marrow only. Wed at  &lt;#&gt;  to 2 aha.
Not_Fraud,I went to ur hon lab but no one is there.
Not_Fraud,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!
Fraud,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
Not_Fraud,How come?
Not_Fraud,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?
Not_Fraud,Ok lor...
Not_Fraud,I'm coming home 4 dinner.
Not_Fraud,S da..al r above  &lt;#&gt;
Fraud,"FREE RING TONE just text \POLYS\"" to 87131. Then every week get a new tone. 0870737910216yrs only å£1.50/wk."""
Not_Fraud,Unni thank you dear for the recharge..Rakhesh
Not_Fraud,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that
Not_Fraud,Haha... They cant what... At the most tmr forfeit... haha so how?
Not_Fraud,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!"
Not_Fraud,No way I'm going back there!
Fraud,"URGENT! Your mobile No 077xxx WON a å£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm"
Not_Fraud,I WILL CAL YOU SIR. In meeting
Not_Fraud,"That's what I love to hear :V see you sundayish, then"
Not_Fraud,"Sorry da thangam, very very sorry i am held up with prasad."
Not_Fraud,Tiwary to rcb.battle between bang and kochi.
Not_Fraud,Thank god they are in bed!
Not_Fraud,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear
Not_Fraud,Am in gobi arts college
Not_Fraud,Why she wants to talk to me
Not_Fraud,Pandy joined 4w technologies today.he got job..
Fraud,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
Not_Fraud,"They can try! They can get lost, in fact. Tee hee"
Not_Fraud,My friends use to call the same.
Not_Fraud,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing"
Not_Fraud,"It,,s a taxt massage....tie-pos argh ok! Lool!"
Not_Fraud,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls."
Not_Fraud,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management"
Not_Fraud,Do you like shaking your booty on the dance floor?
Not_Fraud,"Text me when you get off, don't call, my phones having problems"
Not_Fraud,No need for the drug anymore.
Not_Fraud,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..
Not_Fraud,Its sarcasm.. .nt scarcasim
Not_Fraud,Great! I have to run now so ttyl!
Not_Fraud,Feel like trying kadeem again? :V
Not_Fraud,Dai  &lt;#&gt;  naal eruku.
Not_Fraud,Not yet chikku..wat abt u?
Not_Fraud,Want to finally have lunch today?
Not_Fraud,Do you know when dad will be back?
Fraud,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?"
Fraud,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+
Not_Fraud,He remains a bro amongst bros
Not_Fraud,R u meeting da ge at nite tmr?
Not_Fraud,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember."
Not_Fraud,Why de. You looking good only:-)..
Fraud,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp å£1.50/msg
Fraud,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
Not_Fraud,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.
Not_Fraud,"That's cool, I'll come by like  &lt;#&gt; ish"
Not_Fraud,Super msg da:)nalla timing.
Not_Fraud,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?"
Not_Fraud,I am 6 ft. We will be a good combination!
Not_Fraud,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!
Not_Fraud,* Am on a train back from northampton so i'm afraid not!
Not_Fraud,Where in abj are you serving. Are you staying with dad or alone.
Not_Fraud,Was playng 9 doors game and gt racing on phone lol
Fraud,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message"
Not_Fraud,I'm on da bus going home...
Not_Fraud,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
Not_Fraud,I'm okay. Chasing the dream. What's good. What are you doing next.
Not_Fraud,Yupz... I've oredi booked slots 4 my weekends liao... 
Fraud,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
Not_Fraud,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no
Not_Fraud,Yes I know the cheesy songs from frosty the snowman :)
Not_Fraud,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u.."
Fraud,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p 
Not_Fraud,Hey tmr meet at bugis 930 ?
Fraud,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm"
Not_Fraud,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
Not_Fraud,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
Not_Fraud,And whenever you and i see we can still hook up too.
Not_Fraud,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
Not_Fraud,Can you use foreign stamps for whatever you send them off for? 
Fraud,FROM 88066 LOST å£12 HELP
Not_Fraud,Oh baby of the house. How come you dont have any new pictures on facebook
Not_Fraud,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"""
Not_Fraud,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs."
Not_Fraud,"Omw back to tampa from west palm, you hear what happened?"
Not_Fraud,Yup no more already... Thanx 4 printing n handing it up.
Fraud,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
Not_Fraud,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.
Not_Fraud,S now only i took tablets . Reaction morning only.
Fraud,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
Not_Fraud,"Nah, I'm a perpetual DD"
Not_Fraud,Sorry de i went to shop.
Fraud,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
Not_Fraud,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
Not_Fraud,Nope i'm not drivin... I neva develop da photos lei...
Not_Fraud,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?
Not_Fraud,Cool. I am  &lt;#&gt;  inches long. hope you like them big!
Not_Fraud,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
Not_Fraud,Okie.. Thanx..
Not_Fraud,Go where n buy? Juz buy when we get there lar.
Not_Fraud,I'm working technical support :)voice process.
Not_Fraud,It's justbeen overa week since we broke up and already our brains are going to mush!
Not_Fraud,"Tunde, how are you doing. This is just wishing you a great day. Abiola."
Not_Fraud,Nope... C Ì_ then...
Not_Fraud,No. But we'll do medical missions to nigeria
Not_Fraud,No i am not having not any movies in my laptop
Fraud,Urgent Please call 09066612661 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ÛÏ
